# t[s]	Prec [mm]
5698800	0.7421
5702400	0.1261
5706000	0.0549
5709600	0.0484
5713200	0.0263
5716800	0.0096
5720400	0.0076
5724000	0.0146
5727600	0.0222
5731200	0.1602
5734800	0.0977
5738400	0.7233
5742000	0.0639
5745600	0.0483
5749200	0.0835
5752800	1.5378
5756400	0.3333
5760000	0.0230
5763600	0.0122
5767200	0.0030
5770800	0.0000
5774400	0.0033
5778000	0.0007
5781600	0.0000
5785200	0.0000
5788800	0.0000
5792400	0.0000
5796000	0.0000
5799600	0.0000
5803200	0.0000
5806800	0.0000
5810400	0.0000
5814000	0.0000
5817600	0.0000
5821200	0.0000
5824800	0.0000
5828400	0.0000
5832000	0.0000
5835600	0.0000
5839200	0.0000
5842800	0.0000
5846400	0.0000
5850000	0.0000
5853600	0.0000
5857200	0.0000
5860800	0.0000
5864400	0.0000
5868000	0.0000
5871600	0.0000
5875200	0.0000
5878800	0.0000
5882400	0.0000
5886000	0.0000
5889600	0.0000
5893200	0.0000
5896800	0.0000
5900400	0.0000
5904000	0.0000
5907600	0.0000
5911200	0.0000
5914800	0.0000
5918400	0.0000
5922000	0.0000
5925600	0.0000
5929200	0.0000
5932800	0.0000
5936400	0.0000
5940000	0.0000
5943600	0.0000
5947200	0.0000
5950800	0.0000
5954400	0.0000
5958000	0.0000
5961600	0.0058
5965200	0.0041
5968800	0.0019
5972400	0.0012
5976000	0.0002
5979600	0.0001
5983200	0.0003
5986800	0.0009
5990400	0.0053
5994000	0.0464
5997600	0.0692
6001200	0.0032
6004800	0.0012
6008400	0.0005
6012000	0.0033
6015600	0.0076
6019200	0.0064
6022800	0.0040
6026400	0.0129
6030000	0.0129
6033600	0.0060
6037200	0.0057
6040800	0.0011
6044400	0.0000
6048000	0.0000
6051600	0.0000
6055200	0.0000
6058800	0.0000
6062400	0.0000
6066000	0.0000
6069600	0.0000
6073200	0.0000
6076800	0.0000
6080400	0.0000
6084000	0.0000
6087600	0.0000
6091200	0.0000
6094800	0.0000
6098400	0.0000
6102000	0.0000
6105600	0.0000
6109200	0.0000
6112800	0.0000
6116400	0.0000
6120000	0.0000
6123600	0.0000
6127200	0.0000
6130800	0.0000
6134400	0.0000
6138000	0.0000
6141600	0.0000
6145200	0.0000
6148800	0.0000
6152400	0.0000
6156000	0.0000
6159600	0.0000
6163200	0.0000
6166800	0.0000
6170400	0.0000
6174000	0.0000
6177600	0.0000
6181200	0.0000
6184800	0.0000
6188400	0.0000
6192000	0.0000
6195600	0.0000
6199200	0.0000
6202800	0.0000
6206400	0.0000
6210000	0.0000
6213600	0.0000
6217200	0.0000
6220800	0.0000
6224400	0.0000
6228000	0.0000
6231600	0.0000
6235200	0.0000
6238800	0.0000
6242400	0.0000
6246000	0.0000
6249600	0.0000
6253200	0.0000
6256800	0.0000
6260400	0.0000
6264000	0.0000
6267600	0.0000
6271200	0.0000
6274800	0.0000
6278400	0.0000
6282000	0.0000
6285600	0.0000
6289200	0.0000
6292800	0.0000
6296400	0.0000
6300000	0.0000
6303600	0.0000
6307200	0.0093
6310800	0.0651
6314400	0.2748
6318000	0.4591
6321600	0.5894
6325200	0.7013
6328800	0.4921
6332400	0.0003
6336000	0.0015
6339600	0.0372
6343200	0.3418
6346800	0.2995
6350400	1.1949
6354000	1.8290
6357600	0.5377
6361200	0.1557
6364800	0.2581
6368400	0.0519
6372000	0.0009
6375600	0.0005
6379200	0.0000
6382800	0.0000
6386400	0.0000
6390000	0.0000
6393600	0.0000
6397200	0.0000
6400800	0.0000
6404400	0.0000
6408000	0.0000
6411600	0.0000
6415200	0.0000
6418800	0.0000
6422400	0.0000
6426000	0.0000
6429600	0.0000
6433200	0.0000
6436800	0.0000
6440400	0.0000
6444000	0.0000
6447600	0.0000
6451200	0.0000
6454800	0.0000
6458400	0.0000
6462000	0.0000
6465600	0.0000
6469200	0.0000
6472800	0.0000
6476400	0.0000
6480000	0.0000
6483600	0.0000
6487200	0.0000
6490800	0.0000
6494400	0.0000
6498000	0.0000
6501600	0.0000
6505200	0.0000
6508800	0.0049
6512400	0.0543
6516000	0.0219
6519600	0.0433
6523200	0.0639
6526800	0.0101
6530400	0.0264
6534000	0.0070
6537600	0.0252
6541200	0.0378
6544800	0.0001
6548400	0.0050
6552000	0.0000
6555600	0.0000
6559200	0.0000
6562800	0.0000
6566400	0.0000
6570000	0.0000
6573600	0.0000
6577200	0.0000
6580800	0.0000
6584400	0.0000
6588000	0.0000
6591600	0.0000
6595200	0.0000
6598800	0.0000
6602400	0.0000
6606000	0.0000
6609600	0.0000
6613200	0.0000
6616800	0.0000
6620400	0.0000
6624000	0.0000
6627600	0.0000
6631200	0.0000
6634800	0.0000
6638400	0.0000
6642000	0.0000
6645600	0.0000
6649200	0.0000
6652800	0.0000
6656400	0.0000
6660000	0.0000
6663600	0.0000
6667200	0.0000
6670800	0.0000
6674400	0.0000
6678000	0.0000
6681600	0.0000
6685200	0.0000
6688800	0.0015
6692400	0.0035
6696000	0.0016
6699600	0.0013
6703200	0.0008
6706800	0.1471
6710400	0.2258
6714000	0.1059
6717600	0.0241
6721200	0.0631
6724800	0.0732
6728400	0.0285
6732000	0.0634
6735600	0.0601
6739200	0.0000
6742800	0.0000
6746400	0.0000
6750000	0.0000
6753600	0.0000
6757200	0.0000
6760800	0.0000
6764400	0.0000
6768000	0.0000
6771600	0.0000
6775200	0.0000
6778800	0.0000
6782400	0.0000
6786000	0.0000
6789600	0.0000
6793200	0.0000
6796800	0.0000
6800400	0.0000
6804000	0.0000
6807600	0.0000
6811200	0.0000
6814800	0.0000
6818400	0.0000
6822000	0.0000
6825600	0.0000
6829200	0.0000
6832800	0.0000
6836400	0.0000
6840000	0.0000
6843600	0.0000
6847200	0.0000
6850800	0.0000
6854400	0.0000
6858000	0.0000
6861600	0.0140
6865200	0.2111
6868800	0.2261
6872400	0.1409
6876000	0.1206
6879600	0.1128
6883200	0.2579
6886800	2.5048
6890400	0.0671
6894000	0.0000
6897600	0.0000
6901200	0.0447
6904800	0.0000
6908400	0.0000
6912000	0.0000
6915600	0.0000
6919200	0.0000
6922800	0.0000
6926400	0.0000
6930000	0.0000
6933600	0.0000
6937200	0.0000
6940800	0.0000
6944400	0.0000
6948000	0.0000
6951600	0.0000
6955200	0.0000
6958800	0.0000
6962400	0.0000
6966000	0.0000
6969600	0.0000
6973200	0.0000
6976800	0.0000
6980400	0.0000
6984000	0.0000
6987600	0.0000
6991200	0.0000
6994800	0.0000
6998400	0.0000
7002000	0.0000
7005600	0.0000
7009200	0.0000
7012800	0.0015
7016400	0.0300
7020000	0.2922
7023600	0.5903
7027200	0.6087
7030800	0.1624
7034400	0.1087
7038000	0.0441
7041600	0.1002
7045200	0.1400
7048800	0.0971
7052400	0.0790
7056000	0.9046
7059600	0.1097
7063200	0.0107
7066800	0.0193
7070400	0.0012
7074000	0.0086
7077600	0.0319
7081200	0.0597
7084800	0.0307
7088400	0.0210
7092000	0.0522
7095600	0.1541
7099200	0.2025
7102800	0.2924
7106400	0.3227
7110000	0.8452
7113600	0.3181
7117200	0.0921
7120800	0.0690
7124400	0.1829
7128000	0.0887
7131600	0.0416
7135200	0.2087
7138800	0.1142
7142400	0.0461
7146000	0.0381
7149600	0.0426
7153200	0.0284
7156800	0.0087
7160400	0.0000
7164000	0.0000
7167600	0.0000
7171200	0.0000
7174800	0.0000
7178400	0.0003
7182000	0.0001
7185600	0.0005
7189200	0.0144
7192800	0.0266
7196400	0.4785
7200000	0.2644
7203600	0.3248
7207200	0.1160
7210800	0.0805
7214400	0.1062
7218000	0.0427
7221600	0.0150
7225200	0.0125
7228800	0.0168
7232400	0.1506
7236000	0.9818
7239600	0.3014
7243200	0.2193
7246800	0.2251
7250400	0.3736
7254000	0.4491
7257600	0.0000
7261200	0.0000
7264800	0.0000
7268400	0.0000
7272000	0.0000
7275600	0.0000
7279200	0.0000
7282800	0.0000
7286400	0.0000
7290000	0.0000
7293600	0.0000
7297200	0.0000
7300800	0.0000
7304400	0.0000
7308000	0.0000
7311600	0.0000
7315200	0.0000
7318800	0.0000
7322400	0.0000
7326000	0.0000
7329600	0.0000
7333200	0.0000
7336800	0.0000
7340400	0.0000
7344000	0.0000
7347600	0.0000
7351200	0.0000
7354800	0.0000
7358400	0.0000
7362000	0.0000
7365600	0.0000
7369200	0.0000
7372800	0.0000
7376400	0.2055
7380000	0.1705
7383600	0.0891
7387200	0.3174
7390800	0.0343
7394400	0.0586
7398000	0.1690
7401600	0.0000
7405200	0.0000
7408800	0.0000
7412400	0.0000
7416000	0.0000
7419600	0.0000
7423200	0.0000
7426800	2.1557
7430400	0.0676
7434000	0.0595
7437600	0.1589
7441200	0.2119
7444800	0.1347
7448400	0.0073
7452000	0.0036
7455600	0.0221
7459200	0.0175
7462800	0.0292
7466400	0.0248
7470000	0.0349
7473600	0.0382
7477200	0.0269
7480800	0.0191
7484400	0.2882
7488000	0.1551
7491600	0.0460
7495200	0.0120
7498800	0.0182
7502400	0.0106
7506000	0.0082
7509600	0.0044
7513200	0.0011
7516800	0.0007
7520400	0.0004
7524000	0.0017
7527600	0.0110
7531200	0.0176
7534800	0.0037
7538400	0.0077
7542000	0.0200
7545600	0.0239
7549200	0.0198
7552800	0.1049
7556400	0.0795
7560000	0.0168
7563600	0.0433
7567200	0.0531
7570800	0.0777
7574400	0.0785
7578000	0.0321
7581600	0.0021
7585200	0.0000
7588800	0.0000
7592400	0.0000
7596000	0.0011
7599600	0.0045
7603200	0.0000
7606800	0.0000
7610400	0.0000
7614000	0.0000
7617600	0.0000
7621200	0.0000
7624800	0.0000
7628400	0.0000
7632000	0.0000
7635600	0.0000
7639200	0.0000
7642800	0.0000
7646400	0.0000
7650000	0.0000
7653600	0.0000
7657200	0.0000
7660800	0.0000
7664400	0.0000
7668000	0.0000
7671600	0.0000
7675200	0.0000
7678800	0.0000
7682400	0.0000
7686000	0.0000
7689600	0.0000
7693200	0.0001
7696800	0.0015
7700400	0.0074
7704000	0.0586
7707600	0.0849
7711200	0.1304
7714800	0.1248
7718400	0.3511
7722000	1.0318
7725600	0.8877
7729200	0.5891
7732800	0.4547
7736400	0.8668
7740000	0.8704
7743600	0.7186
7747200	0.4522
7750800	0.2613
7754400	0.2111
7758000	0.1218
7761600	0.0517
7765200	0.0162
7768800	0.0054
7772400	0.0023
7776000	0.0026
7779600	0.0044
7783200	0.0110
7786800	0.0237
7790400	0.0420
7794000	0.1196
7797600	0.1875
7801200	0.1659
7804800	0.2033
7808400	0.0986
7812000	0.2075
7815600	0.2740
7819200	0.3267
7822800	0.3057
7826400	0.8960
7830000	0.4653
7833600	0.0569
7837200	0.0060
7840800	0.0142
7844400	0.5299
7848000	0.3212
7851600	0.2338
7855200	0.1199
7858800	0.0843
7862400	0.0000
7866000	0.0000
7869600	0.0000
7873200	0.0000
7876800	0.0000
7880400	0.0000
7884000	0.0000
7887600	0.0000
7891200	0.0000
7894800	0.0000
7898400	0.0000
7902000	0.0000
7905600	0.0000
7909200	0.0000
7912800	0.0000
7916400	0.0000
7920000	0.0000
7923600	0.0000
7927200	0.0000
7930800	0.0000
7934400	0.0000
7938000	0.0000
7941600	0.0000
7945200	0.0000
7948800	0.0387
7952400	0.0032
7956000	0.0002
7959600	0.0005
7963200	0.0007
7966800	0.0101
7970400	0.0500
7974000	0.0555
7977600	0.0359
7981200	0.0710
7984800	0.0789
7988400	0.3123
7992000	0.7287
7995600	0.7104
7999200	1.1232
8002800	0.4977
8006400	0.5065
8010000	0.2718
8013600	0.2257
8017200	0.2631
8020800	0.1446
8024400	0.0609
8028000	0.0102
8031600	0.0000
8035200	0.0000
8038800	0.0000
8042400	0.0000
8046000	0.0000
8049600	0.0000
8053200	0.0000
8056800	0.0000
8060400	0.0000
8064000	0.0000
8067600	0.0000
8071200	0.0000
8074800	0.0000
8078400	0.0000
8082000	0.0000
8085600	0.0000
8089200	0.0000
8092800	0.0000
8096400	0.0000
8100000	0.0000
8103600	0.0000
8107200	0.0000
8110800	0.0000
8114400	0.0000
8118000	0.0000
8121600	0.0000
8125200	0.0000
8128800	0.0000
8132400	0.0000
8136000	0.0000
8139600	0.0000
8143200	0.0000
8146800	0.0013
8150400	0.0033
8154000	0.0003
8157600	0.0002
8161200	0.0005
8164800	0.0015
8168400	0.2420
8172000	0.5177
8175600	1.1022
8179200	1.5358
8182800	1.3006
8186400	0.7558
8190000	0.0973
8193600	0.0271
8197200	0.0082
8200800	0.0037
8204400	0.0025
8208000	0.0000
8211600	0.0000
8215200	0.0000
8218800	0.0000
8222400	0.0000
8226000	0.0000
8229600	0.0000
8233200	0.0000
8236800	0.0000
8240400	0.0000
8244000	0.0000
8247600	0.0000
8251200	0.0000
8254800	0.0000
8258400	0.0000
8262000	0.0000
8265600	0.0000
8269200	0.0000
8272800	0.0000
8276400	0.0000
8280000	0.0000
8283600	0.0000
8287200	0.0000
8290800	0.0000
8294400	0.0000
8298000	0.0000
8301600	0.0000
8305200	0.0000
8308800	0.0000
8312400	0.0000
8316000	0.0000
8319600	0.0000
8323200	0.0000
8326800	0.0000
8330400	0.0000
8334000	0.0000
8337600	0.0000
8341200	0.0000
8344800	0.0000
8348400	0.0000
8352000	0.0000
8355600	0.0000
8359200	0.0000
8362800	0.0000
8366400	0.0000
8370000	0.0000
8373600	0.0000
8377200	0.0000
8380800	0.0000
8384400	0.0000
8388000	0.0000
8391600	0.0000
8395200	0.0000
8398800	0.0000
8402400	0.0000
8406000	0.0000
8409600	0.0000
8413200	0.0000
8416800	0.0000
8420400	0.0000
8424000	0.0000
8427600	0.0000
8431200	0.0000
8434800	0.0000
8438400	0.0000
8442000	0.0000
8445600	0.0000
8449200	0.0000
8452800	0.0000
8456400	0.0000
8460000	0.0000
8463600	0.0000
8467200	0.0000
8470800	0.0000
8474400	0.0000
8478000	0.0000
8481600	0.0000
8485200	0.0000
8488800	0.0000
8492400	0.0000
8496000	0.0000
8499600	0.0000
8503200	0.0000
8506800	0.0000
8510400	0.0000
8514000	0.0000
8517600	0.0000
8521200	0.0000
8524800	0.0000
8528400	0.0000
8532000	0.0000
8535600	0.0000
8539200	0.0000
8542800	0.0000
8546400	0.0000
8550000	0.0000
8553600	0.0001
8557200	0.0000
8560800	0.0000
8564400	0.0010
8568000	0.0029
8571600	0.0039
8575200	0.0036
8578800	0.0130
8582400	0.0747
8586000	0.2513
8589600	0.1042
8593200	0.1295
8596800	0.1351
8600400	0.2800
8604000	0.1495
8607600	0.1313
8611200	0.0108
8614800	0.0037
8618400	0.0001
8622000	0.0018
8625600	0.0006
8629200	0.0012
8632800	0.0010
8636400	0.0007
8640000	0.0000
8643600	0.0000
8647200	0.0000
8650800	0.0000
8654400	0.0000
8658000	0.0000
8661600	0.0003
8665200	0.0501
8668800	0.0818
8672400	0.0210
8676000	0.0232
8679600	0.0007
8683200	0.0014
8686800	0.0043
8690400	0.0013
8694000	0.0000
8697600	0.0021
8701200	0.0016
8704800	0.1135
8708400	0.0886
8712000	0.0050
8715600	0.0016
8719200	0.0016
8722800	0.0019
8726400	0.0000
8730000	0.0000
8733600	0.0000
8737200	0.0000
8740800	0.0000
8744400	0.0000
8748000	0.0000
8751600	0.0000
8755200	0.0000
8758800	0.0000
8762400	0.0000
8766000	0.0000
8769600	0.0000
8773200	0.0000
8776800	0.0000
8780400	0.0000
8784000	0.0000
8787600	0.0000
8791200	0.0000
8794800	0.0000
8798400	0.0000
8802000	0.0000
8805600	0.0000
8809200	0.0000
8812800	0.0004
8816400	0.0003
8820000	0.0008
8823600	0.0017
8827200	0.0074
8830800	0.0160
8834400	0.0274
8838000	0.0947
8841600	0.0923
8845200	0.1545
8848800	0.3038
8852400	0.1444
8856000	0.1742
8859600	0.4388
8863200	0.0646
8866800	0.0642
8870400	0.0277
8874000	0.0063
8877600	0.0006
8881200	0.0274
8884800	0.1876
8888400	0.3566
8892000	0.3614
8895600	0.2470
8899200	0.1238
8902800	0.1716
8906400	0.1393
8910000	0.1609
8913600	0.1415
8917200	0.1457
8920800	0.1207
8924400	0.2123
8928000	0.1352
8931600	0.1358
8935200	0.1858
8938800	0.2457
8942400	0.2301
8946000	0.2973
8949600	0.1471
8953200	0.1541
8956800	0.1115
8960400	0.1044
8964000	0.0793
8967600	0.0992
8971200	0.0682
8974800	0.0490
8978400	0.0285
8982000	0.0130
8985600	0.0000
8989200	0.0000
8992800	0.0000
8996400	0.0000
9000000	0.0000
9003600	0.0000
9007200	0.0000
9010800	0.0000
9014400	0.0000
9018000	0.0000
9021600	0.0000
9025200	0.0000
9028800	0.0000
9032400	0.0000
9036000	0.0000
9039600	0.0000
9043200	0.0000
9046800	0.0000
9050400	0.0000
9054000	0.0000
9057600	0.0000
9061200	0.0000
9064800	0.0000
9068400	0.0000
9072000	0.0000
9075600	0.0000
9079200	0.0000
9082800	0.0000
9086400	0.0000
9090000	0.0000
9093600	0.0000
9097200	0.0000
9100800	0.0000
9104400	0.0000
9108000	0.0000
9111600	0.0000
9115200	0.0000
9118800	0.0000
9122400	0.0000
9126000	0.0000
9129600	0.0000
9133200	0.0000
9136800	0.0000
9140400	0.0000
9144000	0.0000
9147600	0.0000
9151200	0.0000
9154800	0.0000
9158400	0.0000
9162000	0.0000
9165600	0.0000
9169200	0.0000
9172800	0.0000
9176400	0.0000
9180000	0.0000
9183600	0.0000
9187200	0.0000
9190800	0.0000
9194400	0.0000
9198000	0.0000
9201600	0.0000
9205200	0.0000
9208800	0.0000
9212400	0.0000
9216000	0.0000
9219600	0.0000
9223200	0.0000
9226800	0.0000
9230400	0.0000
9234000	0.0000
9237600	0.0000
9241200	0.0000
9244800	0.0000
9248400	0.0000
9252000	0.0000
9255600	0.0000
9259200	0.0000
9262800	0.0000
9266400	0.0000
9270000	0.0000
9273600	0.0000
9277200	0.0000
9280800	0.0000
9284400	0.0000
9288000	0.0000
9291600	0.0000
9295200	0.0000
9298800	0.0000
9302400	0.0000
9306000	0.0000
9309600	0.0000
9313200	0.0000
9316800	0.0000
9320400	0.0000
9324000	0.0000
9327600	0.0000
9331200	0.0000
9334800	0.0000
9338400	0.0000
9342000	0.0000
9345600	0.0000
9349200	0.0000
9352800	0.0000
9356400	0.0000
9360000	0.0000
9363600	0.0000
9367200	0.0000
9370800	0.0000
9374400	0.0000
9378000	0.0000
9381600	0.0000
9385200	0.0000
9388800	0.0000
9392400	0.0000
9396000	0.0000
9399600	0.0000
9403200	0.0000
9406800	0.0000
9410400	0.0000
9414000	0.0000
9417600	0.0029
9421200	0.0000
9424800	0.0009
9428400	0.0504
9432000	0.1776
9435600	0.2836
9439200	0.2153
9442800	0.2045
9446400	0.0123
9450000	0.0025
9453600	0.0011
9457200	0.0008
9460800	0.0008
9464400	0.0368
9468000	0.1840
9471600	0.1086
9475200	0.0136
9478800	0.0512
9482400	0.0878
9486000	0.0577
9489600	0.0654
9493200	0.0598
9496800	0.0525
9500400	0.0299
9504000	0.0206
9507600	0.0087
9511200	0.0134
9514800	0.0011
9518400	0.0001
9522000	0.0000
9525600	0.0011
9529200	0.0027
9532800	0.0041
9536400	0.0031
9540000	0.0231
9543600	0.0972
9547200	0.1268
9550800	0.1123
9554400	0.1102
9558000	0.0731
9561600	0.0464
9565200	0.0342
9568800	0.0126
9572400	0.0111
9576000	0.0222
9579600	0.0242
9583200	0.0276
9586800	0.0241
9590400	0.0000
9594000	0.0000
9597600	0.0000
9601200	0.0000
9604800	0.0000
9608400	0.0000
9612000	0.0000
9615600	0.0000
9619200	0.0000
9622800	0.0000
9626400	0.0000
9630000	0.0000
9633600	0.0000
9637200	0.0000
9640800	0.0000
9644400	0.0000
9648000	0.0000
9651600	0.0000
9655200	0.0000
9658800	0.0000
9662400	0.0000
9666000	0.0000
9669600	0.0000
9673200	0.0000
9676800	0.0000
9680400	0.0000
9684000	0.0000
9687600	0.0000
9691200	0.0000
9694800	0.0000
9698400	0.0000
9702000	0.0000
9705600	0.0000
9709200	0.0000
9712800	0.0000
9716400	0.0000
9720000	0.0000
9723600	0.0000
9727200	0.0000
9730800	0.0000
9734400	0.0000
9738000	0.0000
9741600	0.0000
9745200	0.0000
9748800	0.0000
9752400	0.0000
9756000	0.0000
9759600	0.0000
9763200	0.0124
9766800	0.0070
9770400	0.0054
9774000	0.0005
9777600	0.0005
9781200	0.0011
9784800	0.0032
9788400	0.0032
9792000	0.0027
9795600	0.0005
9799200	0.0000
9802800	0.0016
9806400	0.0022
9810000	0.0038
9813600	0.0000
9817200	0.0000
9820800	0.0000
9824400	0.0000
9828000	0.0000
9831600	0.0000
9835200	0.0048
9838800	0.0231
9842400	0.0559
9846000	0.0720
9849600	0.0072
9853200	0.0090
9856800	0.0207
9860400	0.0284
9864000	0.0470
9867600	0.0672
9871200	0.1027
9874800	0.2869
9878400	0.3254
9882000	0.2801
9885600	0.1563
9889200	0.0412
9892800	0.0659
9896400	0.0942
9900000	0.0700
9903600	0.0341
9907200	0.0104
9910800	0.0016
9914400	0.0006
9918000	0.0035
9921600	0.0103
9925200	0.3225
9928800	0.2670
9932400	0.5477
9936000	0.1359
9939600	0.0600
9943200	0.0319
9946800	0.0284
9950400	0.0412
9954000	0.0602
9957600	0.0737
9961200	0.0774
9964800	0.0795
9968400	0.0629
9972000	0.0384
9975600	0.0215
9979200	0.0214
9982800	0.0145
9986400	0.0173
9990000	0.0047
9993600	0.0048
9997200	0.0060
10000800	0.0056
10004400	0.0035
10008000	0.0027
10011600	0.0028
10015200	0.0027
10018800	0.0031
10022400	0.0000
10026000	0.0000
10029600	0.0000
10033200	0.0000
10036800	0.0000
10040400	0.0000
10044000	0.0000
10047600	0.0000
10051200	0.0000
10054800	0.0000
10058400	0.0000
10062000	0.0000
10065600	0.0000
10069200	0.0000
10072800	0.0000
10076400	0.0000
10080000	0.0000
10083600	0.0000
10087200	0.0000
10090800	0.0000
10094400	0.0000
10098000	0.0000
10101600	0.0000
10105200	0.0000
10108800	0.0000
10112400	0.0000
10116000	0.0000
10119600	0.0000
10123200	0.0000
10126800	0.0000
10130400	0.0000
10134000	0.0000
10137600	0.0000
10141200	0.0000
10144800	0.0000
10148400	0.0000
10152000	0.0000
10155600	0.0000
10159200	0.0000
10162800	0.0000
10166400	0.0000
10170000	0.0000
10173600	0.0000
10177200	0.0000
10180800	0.0000
